PlayerName,Club,DistanceCovered(InKms),Goals,MinutestoGoalRatio,ShotsPerGame,AgentCharges,BMI,Cost,PreviousClubCost,Height,Weight,Score,LastName,FirstName,FullName,PlayerID,Goals_x_ShotsPerGame,DistanceCovered(InKms)_x_Goals,Weight_x_DistanceCovered(InKms),BMI_x_DistanceCovered(InKms),Cost_x_Goals,ShotsPerGame_x_MinutestoGoalRatio,GoalToShotRatio,GoalsPerDistance,ShotsPerDistance,ScoringRate,BMI_Category,ScorePerMillion,GoalsPerMillion,CostGrowth,ScoreToAgentRatio,ExpectedScore,ValueAssessment,ValueCategory,Club_CHE,Club_LIV,Club_MUN,ClubMeanScore,ClubEffect,ClubStrengthIndex
"Nenkoff, Mr. Christo",LIV,0.531136238181864,-0.4491444002553407,0.7756000747092531,0.7234323709129947,-0.5658930280249665,0.09322510711911772,-1.1013863641383024,0.6999967689968263,0.4903758439242823,0.28697629442851763,6.43,Nenkoff,Mr. Christo,Mr. Christo Nenkoff,Mr. Christo Nenkoff (LIV),-0.20779989955328512,-0.2608190483822776,0.403217341044286,0.34048143257208074,-1.0038740770628365,0.7420804395842847,-0.6708313215587918,-0.6219284485367051,0.3312445261248805,-0.7885141965425507,Normal,-0.39659967971943083,1.1152713264996206,-1.103030280024679,-0.5997553199710314,-1.1013863641383028,-0.3233872487949184,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Hoyt, Mr. Frederick Maxfield",LIV,0.3704246925642551,-0.4491444002553407,0.8044215971748753,1.1771294272422055,-0.7553619319111714,-0.42697627140313577,-1.0918028723983975,-0.21835135357000335,-0.5273534967358441,-0.6034808686385681,6.99,Hoyt,Mr. Frederick Maxfield,Mr. Frederick Maxfield Hoyt,Mr. Frederick Maxfield Hoyt (LIV),-0.07828102927330302,-0.3073516101755562,-0.3665896937843237,-0.11513800671703892,-0.9971093200329799,1.0165137952092,-0.7906416033990926,-0.5747492883675095,1.555118516670006,-0.8132254031194901,Normal,0.19832335693122027,1.0862233471403493,-0.9448114412066445,-0.41651113987069116,-1.091802872398398,-0.01819410940027707,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Berglund, Mr. Karl Ivar Sven",LIV,-0.6856797500657411,-1.4488395341364988,0.3432772377248955,0.3453514906386534,0.5077640939968607,-0.7559271431157372,-1.1812487953041748,0.16429369749950898,0.5417763156747937,-0.23006334864269337,6.0,Berglund,Mr. Karl Ivar Sven,Mr. Karl Ivar Sven Berglund,Mr. Karl Ivar Sven Berglund (LIV),-1.240867079167428,-1.4507231285246895,-0.4565589494704732,-0.8779739561322194,-1.2651225509301534,0.31336694741790755,-1.5128313578253494,-1.277967453973316,2.2488944757258316,-0.40442824816339523,Normal,-0.3469250447655305,0.3462001916396078,-1.0844335266831513,-0.9024546072831825,-1.1812487953041753,-0.2954851832601158,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Mellors, Mr. William John",LIV,0.3474659003331687,-1.7820712454302183,0.5450278949842612,0.6478161948581268,-0.08169471809355427,-0.013875176694287885,-1.0949973696450324,0.3938807281412164,0.08945216427029277,-0.014630164029688874,6.56,Mellors,Mr. William John,Mr. William John Mellors,Mr. William John Mellors (LIV),-1.4957931095597736,-1.5447378962294769,0.09103430067536673,0.16303040752113282,-1.295725023208076,0.5824118423915592,-1.8826353879211692,-1.8388895329558836,0.5571987415705619,-0.5868619450995376,Normal,-0.28703533208270005,-0.17301825211758018,-1.0539275224332558,-0.7692157945654521,-1.0949973696450328,-0.2676010099819534,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Lovell, Mr. John Hall (""Henry"")",LIV,0.4622598614886027,1.0503983005663968,0.9485292095029945,0.6478161948581268,-0.43958042543416337,-0.3237009977259238,-1.206804773277254,-0.06529333314219841,-0.4245525532348213,-0.4885831701782984,6.03,Lovell,Mr. John Hall Henry,Mr. John Hall Henry Lovell,Mr. John Hall Henry Lovell (LIV),1.1953211951465204,1.118064211287939,-0.2437344796334546,0.006256938355358694,-0.7787043073547546,0.7862280031656951,0.7368098252575549,0.8134306792992211,0.32255023064951593,-0.9351802779106599,Normal,-0.10842226564085423,3.0605489119785005,-1.0681212882995266,-0.691279094880237,-1.2068047732772544,-0.1848422490699038,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Fahlstrom, Mr. Arne Jonas",LIV,0.5081774459507755,0.10624178523419164,0.6314924623811339,0.9502808990776002,-0.06064261766175374,-1.0695779742835667,-1.1556928173310956,-0.5244673944256132,-0.4039923645346179,-0.912268433250541,6.33,Fahlstrom,Mr. Arne Jonas,Mr. Arne Jonas Fahlstrom,Mr. Arne Jonas Fahlstrom (LIV),0.39833470765647216,0.2527273875539745,-0.5674906680274223,-0.5009015854154707,-0.9255245895583076,0.7970049244682246,-0.23126014804180536,-0.09321036928202128,0.8200315297866204,-0.6633180393275161,Normal,-0.12249285699744386,1.8494835909726652,-0.9381105145661899,-0.7881250702404573,-1.1556928173310959,-0.18764877163369897,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Larsson, Mr. Bengt Edvin",LIV,-1.1678143869185655,-1.4488395341364988,-0.5213684362438197,-0.18396174174542396,-0.3974762245705623,-1.038977893194023,-1.1908322870440795,-0.6009964046395156,-0.6301544402368668,-1.0056228132495093,6.82,Larsson,Mr. Bengt Edvin,Mr. Bengt Edvin Larsson,Mr. Bengt Edvin Larsson (LIV),-1.348799471067413,-1.5504357609388582,-1.162369161718591,-1.2923488588161527,-1.2699545202371938,-0.3846750429142916,-1.3966749637567903,-1.1466533256565872,2.273628655232435,0.44764591887192035,Normal,0.7901920337458359,0.3707823740323935,-0.9539027568825831,-0.6479367296417445,-1.19083228704408,0.2368258363089881,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Sjostedt, Mr. Ernst Adolf",LIV,0.8984769138792522,-0.5602216373532473,0.6603139848467561,0.2697353145837854,0.21303468795165323,-0.6220517883489814,-1.1556928173310956,0.6234677587829238,1.1174615992805208,0.1792597021220154,6.2,Sjostedt,Mr. Ernst Adolf,Mr. Ernst Adolf Sjostedt,Mr. Ernst Adolf Sjostedt (LIV),-0.4394262389957929,-0.2620852405399179,0.4614918199998775,0.017635122850461506,-1.0655443223667667,0.4265246210944576,-0.6475423231995786,-0.8258348866710116,-1.2400797864407775,-0.6885783677369076,Normal,-0.2854367741441378,1.1780733086862722,-1.1313741122500816,-0.8505782251259582,-1.1556928173310959,-0.26654409095637055,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Leyson, Mr. Robert William Norman",LIV,-0.4790506199859596,-0.5602216373532473,-0.23315321158758126,0.11850296247404805,1.307743910405281,-1.237878420276061,-1.206804773277254,-0.8305834352812231,-0.9385572707399353,-1.2641426347851148,5.93,Leyson,Mr. Robert William Norman,Mr. Robert William Norman Leyson,Mr. Robert William Norman Leyson (LIV),-0.4812286256999146,-0.6482738486201899,-1.1378448318975998,-1.087508365354736,-1.1004776708384068,-0.08991679185039725,-0.6034852044548084,-0.41537953551942913,1.26942096726438,0.15016030921188037,Normal,-0.24023297777440833,1.3542282644689376,-0.9180215225597237,-0.9757039313812639,-1.2068047732772544,-0.24553095624118998,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Hold, Mr. Stephen",LIV,0.4163422770264279,-0.7268374930001068,0.7179570297780046,0.7990485469678628,0.10777418579265055,0.27300058352019024,-1.3026396906763011,0.16429369749950898,-0.6301544402368668,-0.25878777325776003,5.8,Hold,Mr. Stephen,Mr. Stephen Hold,Mr. Stephen Hold (LIV),-0.4534745820684893,-0.552043244639532,-0.0769223238415338,0.40366408194528147,-1.1960432860220946,0.7557879272059213,-0.9449556534901727,-0.8515322070061073,0.7132509382607078,-0.7387659213239167,Normal,0.4075225218533423,1.5433524741682743,-1.1793410954606036,-0.8529084244930225,-1.3026396906763016,0.022209932081736748,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Pengelly, Mr. Frederick William",LIV,0.9673532905725134,-1.7265326268812649,0.31445571525927124,0.4965838427483894,0.21303468795165323,-0.46522637276506673,-1.1205533476181115,0.08776468728560652,0.007211409469473365,-0.3377799409491956,6.56,Pengelly,Mr. Frederick William,Mr. Frederick William Pengelly,Mr. Frederick William Pengelly (LIV),-1.4704375635261266,-1.3794998196574262,0.057295829793060575,0.1691507429128137,-1.2948302140771424,0.3825661263078271,-1.8042412587341898,-1.897422016403106,-0.9390664384584699,-0.3778935121982734,Normal,-0.1025944329678899,-0.06994624916407967,-1.0242270107641216,-0.8324762553060283,-1.120553347618112,-0.17516468794312784,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Hunt, Mr. George Henry",LIV,0.3933834847953415,-1.5599167712344053,0.7467785522436289,0.7234323709129947,0.06566998492904948,0.8811771951748852,-1.2291662540036985,0.7765257792107287,-0.16755019448226424,0.37314956827371965,6.76,Hunt,Mr. George Henry,Mr. George Henry Hunt,Mr. George Henry Hunt (LIV),-1.269991692854726,-1.3305403895620034,0.4162502706062968,0.8196146807327637,-1.310972570799181,0.7274276079887418,-1.6914374261243166,-1.6363904435591394,0.6117756272355555,-0.763694607480622,Overweight,1.059646853665435,0.3535829592889273,-1.2026184254870733,-0.7926770633269331,-1.2291662540036987,0.33906709506445565,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Coleridge, Mr. Reginald Charles",LIV,0.6688889915683842,0.6060893521747704,1.0926368218311138,0.11850296247404805,-0.20800732068435748,0.14677524902582054,-0.9831899660128108,1.0061128098524361,1.045500938829806,0.6603938144243923,7.22,Coleridge,Mr. Reginald Charles,Mr. Reginald Charles Coleridge,Mr. Reginald Charles Coleridge (LIV),0.5765088149199388,0.78146812938191,0.7622068166144086,0.45584450238492635,-0.6620211966810385,0.5493248033048477,0.526471554171308,0.31671132030503346,-1.106049632549709,-1.054529279308855,Normal,-0.29295726262782723,1.7010665812040948,-1.063428342770193,-0.69091765052016,-0.9831899660128113,-0.271464451571331,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Maenpaa, Mr. Matti Alexanteri",LIV,1.7709110186605554,-1.3933009155875458,1.841996405937334,2.6138367722847016,1.1603792073826773,2.5522284984242196,-0.4177639533584328,2.842809054986095,0.500655938274384,2.6064735820951994,8.51,Maenpaa,Mr. Matti Alexanteri,Mr. Matti Alexanteri Maenpaa,Mr. Matti Alexanteri Maenpaa (LIV),-0.7166240327960721,-0.8848407500726407,2.9685089533291147,2.97819394553458,-0.8602393153654063,2.4517350163933083,-1.8643734605090305,-1.7437971354472572,1.4003496313387438,-1.636198622965321,Overweight,-1.8137026475180549,-0.7285751904277376,-0.9648685993507725,-0.880302482387093,-0.41776395335843325,-1.5337337541707725,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Attalah, Mr. Sleiman",LIV,2.804056669059463,-0.39360578170638716,1.7555318385404632,1.1771294272422055,-0.7132577310475703,-0.10567541996292029,-0.9991624522459853,0.6999967689968263,0.9118597122784753,0.4090550990425537,7.72,Attalah,Mr. Sleiman,Mr. Sleiman Attalah,Mr. Sleiman Attalah (LIV),-0.023115584524421293,0.45985532134128987,1.4343019144848117,1.434915716031401,-0.9182945317803657,1.5187750485454656,-0.7415130486762184,-1.1265022536889269,-2.7421542928408362,-1.572226841789254,Normal,0.3553756934530758,0.8780275136467315,-1.0306683214688974,-0.3769334023957031,-0.9991624522459858,0.08975178555936458,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Minahan, Dr. William Edward",LIV,0.6918477837994707,0.9948596820174437,0.8620646421061238,1.025897075132468,2.84454724192672,2.5522284984242196,1.3967104827301922,1.0061128098524361,-0.0030686848806283314,1.6442053574904465,19.94,Minahan,Dr. William Edward,Dr. William Edward Minahan,Dr. William Edward Minahan (LIV),1.2950301667112694,1.160165100529477,1.57360010786804,2.2106246879557108,1.8063992719118513,0.9599822255696202,0.5417000819155955,0.6678930023607992,0.5930374285173677,-0.8623254961875885,Overweight,-0.8141661096732637,-0.7919439277319749,0.5348548203629151,-0.7508703363300715,1.396710482730192,-1.159993389249453,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Beckwith, Mr. Richard Leonard",LIV,1.7709110186605554,-0.5046830188042937,1.496138136349849,1.3283617793519416,0.36039939097425694,2.5522284984242196,0.4447503032329911,3.1489250958417054,0.9324199009786787,3.461025214393451,13.91,Beckwith,Mr. Richard Leonard,Mr. Richard Leonard Beckwith,Mr. Richard Leonard Beckwith (LIV),-0.09095880229012682,0.04032365310982586,3.730071142036953,2.97819394553458,0.057906437702741426,1.4729258658110238,-0.877144027972498,-0.992335262452257,-0.8555158645371415,-1.375533522903503,Overweight,-1.1838032279580266,-0.8674818993880044,-0.5731154656008542,-0.5149803289696541,0.4447503032329905,-1.3762694357317167,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Carter, Rev. Ernest Courtenay",LIV,1.0362296672657747,0.7171665892726775,0.40092028265614194,0.7234323709129947,2.8655993423585207,-0.3849011599050125,-1.2483332374835077,0.24082270771341147,0.25393367387192867,-0.1510711809512578,6.1,Carter,Rev. Ernest Courtenay,Rev. Ernest Courtenay Carter,Rev. Ernest Courtenay Carter (LIV),0.9075014834132276,1.0287976641743029,0.23860069668395725,0.26496965228338937,-0.8843633695353711,0.5515936288422222,0.40080508823500943,0.2855868180770315,-0.6415532456852545,-0.45713914258059307,Normal,0.33578427232033664,2.923853074664952,-1.147790940050452,-1.0370511771442488,-1.2483332374835083,0.007848869263088695,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Reed, Mr. James George",LIV,-0.15762752875074404,1.0503983005663968,-0.03140255432821563,0.2697353145837854,0.949858203064672,0.429825999104105,-0.9544394907930968,0.9295837996385337,0.6034568817754068,0.5742205405791904,7.52,Reed,Mr. James George,Mr. James George Reed,Mr. James George Reed (LIV),1.0411320638608275,0.8616602993657915,0.34319112424433573,0.18292287973366003,-0.5242205905172943,0.08846961602566744,0.8919289653984193,1.08795089242291,0.8661259058955249,-0.04982768572041577,Normal,-0.15745313979438894,1.9851176732768798,-1.0332820448095894,-0.8926842642153031,-0.9544394907930972,-0.19338919235115282,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Lobb, Mr. William Arthur",LIV,0.2785895236399075,-0.2825285446084811,0.22799114786239852,-0.18396174174542396,-0.5027367267295649,-0.4537513423564872,-1.209999270523889,0.08776468728560652,0.04833178686988307,-0.309055516334128,6.06,Lobb,Mr. William Arthur,Mr. William Arthur Lobb,Mr. William Arthur Lobb (LIV),-0.31984400162088905,-0.18104894245094272,-0.16643612768815078,-0.18193093523275763,-1.0473618008262,-0.03319615341603647,-0.23511102307120257,-0.3873151053902885,-0.9557948690426451,-0.29756232523537485,Normal,-0.043028795834789094,1.6609889567061782,-1.0952184776805893,-0.6621393757740479,-1.2099992705238893,-0.15508109666366507,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Smith, Mr. Thomas",LIV,1.4494879274253378,0.27285764088105124,1.5249596588154712,1.252745603297072,0.2972430896788554,-0.698551991072842,-0.7915201312147166,-0.21835135357000335,-0.15727010013216255,-0.567575337869734,7.35,Smith,Mr. Thomas,Mr. Thomas Smith,Mr. Thomas Smith (LIV),0.6649105835237369,0.7375734679170488,0.03014389320553508,0.24042196561756762,-0.5804146039399122,1.4426748586460298,-0.17501835594578705,-0.24122519745023127,-0.42462020802152217,-1.3977503205968305,Normal,-1.2309103073781855,0.9156129256106821,-0.691106913124983,-0.8089978457318888,-0.7915201312147171,-0.8858415475398554,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Asplund, Master. Edvin Rojj Felix",LIV,0.9673532905725134,-1.3933009155875458,0.6603139848467561,1.7064426596262827,-0.860622434070174,0.09705011725531136,-0.9991624522459853,0.011235677071704052,-0.7329553837378897,-0.4167721086406302,6.0,Asplund,Master. Edvin Rojj Felix,Master. Edvin Rojj Felix Asplund,Master. Edvin Rojj Felix Asplund (LIV),-0.9057627005065221,-1.0547215312227056,-0.008604547911630999,0.5860799319119742,-1.159892997132385,1.2401821794353622,-1.719990096906804,-1.5963978158173897,1.328956571269748,-0.6885783677369076,Normal,-1.518796885469877,0.0025085055452725236,-0.9132540858315117,-0.43322725427757786,-0.9991624522459858,-0.9540939777867525,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Taussig, Mr. Emil",LIV,-0.06579235982639645,-1.2822236784896393,-0.002581031862591382,0.1941191385289174,0.5077640939968607,-0.8056522748862462,-0.9959679549993504,-0.21835135357000335,-0.04418906228103804,-0.5711658909466172,6.92,Taussig,Mr. Emil,Mr. Emil Taussig,Mr. Emil Taussig (LIV),-1.1195716292226827,-1.1743766901197081,-0.48977189899947227,-0.599772369344499,-1.1313306896729907,0.06190545035890792,-1.3204333151403622,-1.2644993382485223,0.5111598129542863,-0.07786586972753415,Normal,-0.5363864075893718,0.09357904066693808,-0.8638419109678165,-0.8626063766894757,-0.9959679549993509,-0.4073124120657758,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Harrison, Mr. William",LIV,0.6688889915683842,-1.060069204293826,0.6026709399155097,0.4209676666935214,2.255088429836305,0.10087512739150364,-1.1844432925508097,0.08776468728560652,-0.5684738741362538,-0.3234177286416618,6.33,Harrison,Mr. William,Mr. William Harrison,Mr. William Harrison (LIV),-0.8632750287744646,-0.801272067668385,-0.03775346564172281,0.4226719528365191,-1.1873099489041843,0.4836233971183804,-1.1618712784904828,-1.2275428286996917,-0.5243017305544213,-0.6379456917234033,Normal,0.10276593843685199,0.7571181238142832,-1.0749352014187412,-1.0118371528288923,-1.1844432925508102,-0.08365790934001902,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Reeves, Mr. David",LIV,0.6459301993372979,0.05070316668523861,-0.46372539131257323,0.2697353145837854,-0.6922056306157698,-0.1974756632315527,-1.0279129274656995,0.16429369749950898,-0.21895066623277565,-0.30187441018036154,5.9,Reeves,Mr. David,Mr. David Reeves,Mr. David Reeves (LIV),0.12216484139809762,0.2462909107526374,-0.02850428982352084,0.1946936060650877,-0.8341108887421509,-0.12281476214232666,-0.06360493786930366,-0.19061278823239075,-0.7717486087077235,0.3869990941006441,Normal,-1.469673986193876,1.3532636965506182,-0.9645502819116326,-0.5757345545645246,-1.0279129274657,-0.9107918226643588,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Panula, Mr. Ernesti Arvid",LIV,1.7938698108916418,-0.6712988744511533,1.3520305240217299,1.025897075132468,-0.229059421116158,-0.2242507341849041,-0.6637402413493204,0.011235677071704052,-0.16755019448226424,-0.2875121978728277,8.84,Panula,Mr. Ernesti Arvid,Mr. Ernesti Arvid Panula,Mr. Ernesti Arvid Panula (LIV),-0.33937462491707654,-0.12691922771182207,0.39772856246530136,0.7912853234184236,-0.7636715139550733,1.2155087017164163,-0.9506956370245583,-1.1382817509915863,-1.4247393985334649,-1.263052251563061,Normal,-0.5313149670693401,0.007068500379134285,-0.6429404233418852,-0.5763973792170222,-0.6637402413493209,-0.44376142088182685,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Persson, Mr. Ernst Ulrik",LIV,2.02345773320251,0.43947349652791134,1.9284609733342066,2.0089073638457546,3.0129640453811244,0.2615255531116121,-0.8586045733940496,-0.1418223433561009,-0.9077169876896273,-0.4239532147943976,8.94,Persson,Mr. Ernst Ulrik,Mr. Ernst Ulrik Persson,Mr. Ernst Ulrik Persson (LIV),1.1021224313471683,1.1150042469069756,0.3566094361321065,1.306969192423193,-0.5925482157553691,2.126914826959203,-0.2527981816364588,-0.26691913863306665,-0.11036572336546593,-1.6993981089964083,Normal,0.6617738358306973,1.204112490278526,-0.7657359722128342,-0.9845648002249382,-0.8586045733940498,0.32175424183550777,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Cairns, Mr. Alexander",LIV,0.7377653682616455,-0.2825285446084811,0.4873848500530147,1.025897075132468,2.4024531328589087,-1.1537281972798132,-1.209999270523889,-0.4479383842117108,-0.21895066623277565,-0.86918179632794,6.53,Cairns,Mr. Alexander,Mr. Alexander Cairns,Mr. Alexander Cairns (LIV),0.04198649312953717,-0.04176780511051672,-0.4594901907966961,-0.451120646059826,-1.0473618008262,0.7645796261632477,-0.6024699692718558,-0.5271534717886025,0.501274714961125,-0.5353210732262403,Normal,0.5784864390473715,1.6609889567061782,-1.0022677858280955,-1.0127719800177635,-1.2099992705238893,0.13015582704137896,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Tornquist, Mr. William Henry",LIV,1.816828603122728,-0.39360578170638716,1.4673166138842249,1.4795941314616774,-0.7764140323429719,1.3937285534247528,-0.5104043735108452,1.6183448915636558,0.922139806628577,1.4215910667236744,9.4,Tornquist,Mr. William Henry,Mr. William Henry Tornquist,Mr. William Henry Tornquist (LIV),0.06460089905143869,0.1694752531891296,1.9347033471036872,2.0898690055569027,-0.5678156913763698,1.5484588493261133,-0.8177367457007989,-0.9093328828441721,-0.6697387060532433,-1.3532243476729866,Overweight,-0.7820548899233934,-0.024022373488104033,-0.851288495426913,-0.1342933360012377,-0.5104043735108457,-0.6585225929555822,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Natsch, Mr. Charles H",LIV,0.9214357061103406,1.2170141562132568,0.6891355073123804,0.9502808990776002,2.3603489319953077,0.7320017998633563,-0.8170761091877957,1.6948739017775583,1.569785750685022,1.4072288544161407,8.18,Natsch,Mr. Charles H,Mr. Charles H Natsch,Mr. Charles H Natsch (LIV),1.4810850517960057,1.4697490830725153,1.4909998293804836,1.0294974017255383,-0.33931723170121525,0.8268777940436542,0.7699673596015898,0.7798868308806199,-0.0008993862445712928,-0.7137274171665208,Normal,-0.31944145201021945,1.6917332584447293,-1.0477451198780743,-0.9729979839875468,-0.8170761091877962,-0.289688955979357,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Parkes, Mr. Francis ""Frank""",LIV,0.5770538226440367,0.6616279707237245,0.6603139848467561,0.8746647230227308,1.349848111268882,2.5522284984242196,1.4286554551965411,1.8479319222053634,-0.10586962838165113,2.383859291328428,17.41,Parkes,Mr. Francis Frank,Mr. Francis Frank Parkes,Mr. Francis Frank Parkes (LIV),0.9112705510668774,0.799194819588874,2.11305361616377,2.128968383957959,1.594508469706821,0.7691172772379957,0.29581917365709126,0.40264159149965134,0.5324620994813704,-0.6885783677369076,Overweight,-1.7888056129681258,-0.9010802504909109,0.2553571463333789,-0.6221745881958871,1.4286554551965411,-2.81096308323152,Overvalued,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Rice, Master. Eric",LIV,0.6918477837994707,0.9948596820174437,0.8620646421061238,1.025897075132468,2.84454724192672,2.5522284984242196,0.8983689122551475,1.159170830280241,-0.0030686848806283314,1.6442053574904465,18.08,Rice,Master. Eric,Master. Eric Rice,Master. Eric Rice (LIV),1.2950301667112694,1.160165100529477,1.57360010786804,2.2106246879557108,1.309458072956676,0.9599822255696202,0.5417000819155955,0.6678930023607992,0.5930374285173677,-0.8623254961875885,Overweight,-0.4325351488200278,-0.5596367399385144,0.14820974240900348,-0.7892516355473282,0.8983689122551468,-0.48629506287826096,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Duane, Mr. Frank",LIV,0.9214357061103406,0.8837824449195366,1.006172254434243,1.3283617793519416,0.42355569226965856,0.1697253098429783,-0.6222117771430669,0.24082270771341147,-0.054469156631139735,0.014094260585378802,9.86,Duane,Mr. Frank,Mr. Frank Duane,Mr. Frank Duane (LIV),1.3053094421303149,1.1462369867954347,0.3332879662975749,0.6141936676542494,-0.24214096008184777,1.2109710506416673,0.3359997312886699,0.4776844533845864,0.7106318050412455,-0.9832278758929013,Normal,0.11565594498618975,0.9838909231230508,-0.6654665618826875,-0.7176541958812164,-0.6222117771430672,0.025054368952196742,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Olsson, Mr. Nils Johan Goransson",LIV,2.2530456555133798,2.050093434447555,2.1590331530591964,2.9919176525590427,-0.5027367267295649,0.6287265261861444,-0.84582658440751,0.3173517179273139,-0.558193779786152,-0.014630164029688874,7.29,Olsson,Mr. Nils Johan Goransson,Mr. Nils Johan Goransson Olsson,Mr. Nils Johan Goransson Olsson (LIV),3.292293380631945,2.9394816300534194,0.8160669162022232,1.7391743404893965,-0.14217288397396796,2.877612476637968,0.7318124734995037,0.980912489724641,1.1578085256103334,-1.8642590784979538,Normal,-1.014550799478112,2.422087040936771,-0.852811279312092,-0.5606146488122722,-0.8458265844075105,-0.7258275875101213,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"de Pelsmaeker, Mr. Alfons",LIV,-0.18058632098183042,1.1059369191153499,-0.26197473405320554,-0.10834556569055595,1.034066604791874,0.9576773978987457,0.8792019287753378,0.9295837996385337,1.2922232032322585,1.378504429801074,18.72,de Pelsmaeker,Mr. Alfons,Mr. Alfons de Pelsmaeker,Mr. Alfons de Pelsmaeker (LIV),0.936283454586556,0.901017772265776,0.9390856258852317,0.5229138688135482,1.3592810453670474,-0.22321029217114527,1.1127487215933902,1.1543218860790865,0.13126407477180502,0.1792729151928626,Overweight,-0.11347295647961785,-0.5113172051629374,0.2141394452940541,-0.512387455632985,0.8792019287753372,-0.02856009545291091,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Dorking, Mr. Edward Arthur",LIV,0.4622598614886027,1.7168617231538352,0.5738494174498854,0.4965838427483894,3.307693451426332,0.3074256747459289,-0.3922079753853537,0.24082270771341147,-0.08530943968144483,0.07872421596927955,10.12,Dorking,Mr. Edward Arthur,Mr. Edward Arthur Dorking,Mr. Edward Arthur Dorking (LIV),1.7586254881102519,1.7397645606892953,0.2092532486648384,0.4541692886327327,0.28540271115125004,0.5118891819381703,1.422082644185116,1.442454772580168,0.026344577902420015,-0.6124605781299419,Normal,-0.7377309310926424,1.057952265557453,-0.48828617806595753,-0.9731404224965082,-0.3922079753853542,-0.6490818907518957,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Smith, Mr. Richard William",LIV,0.5540950304129503,0.2173190223320982,0.4297418051217662,0.3453514906386534,-0.5658930280249665,0.5407512930537043,1.179484669959019,0.9295837996385337,1.7856677320371692,1.414409960569908,19.17,Smith,Mr. Richard William,Mr. Richard William Smith,Mr. Richard William Smith (LIV),0.30102423368950143,0.3725935784772505,1.3200185375189941,0.6734564274224804,1.060128456713392,0.35590742624367816,0.06910810425121361,-0.0046183309020102125,-0.4493796522671498,-0.4833169126169981,Normal,-0.6459032026009562,-0.9407014760092096,0.4184210133598078,0.5149036416408431,1.1794846699590185,-0.8415876971383316,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
